0,22.25,22.16,22.17,22.30
1,22.36,21.85,22.17,22.30
2,22.15,22.16,22.17,22.30
3,22.25,22.16,21.96,22.30
4,22.25,22.16,22.17,22.30
5,22.25,21.85,22.06,22.41
6,21.84,22.16,22.17,22.30
7,22.25,22.27,22.17,22.30
8,22.25,22.16,22.06,22.30
9,22.25,22.16,22.17,22.41
10,22.25,22.16,22.17,22.41
11,22.25,22.16,21.96,22.41
12,22.25,22.27,21.96,22.41
13,22.25,22.27,21.75,22.41
14,22.25,21.95,22.17,22.41
15,22.25,22.27,22.17,21.88
16,21.84,22.27,22.17,22.41
17,22.25,22.27,21.96,22.41
18,22.25,22.27,22.17,21.98
19,22.15,22.27,22.17,22.41
20,22.25,22.27,22.17,22.41
21,22.25,22.27,21.96,22.41
22,22.25,22.27,22.27,22.30
23,22.25,22.27,22.27,22.41
24,22.25,21.85,22.27,22.41
25,22.25,22.27,22.27,22.41
26,22.25,22.27,22.27,22.41
27,22.36,22.27,21.75,22.41
28,22.25,22.16,22.27,22.09
29,22.36,22.27,22.27,22.30
30,22.36,22.27,21.85,22.19
31,22.15,22.27,21.96,22.30
32,22.15,22.27,22.27,22.30
33,21.84,22.27,22.27,22.30
34,21.94,22.16,22.27,22.30
35,22.05,22.16,22.27,22.30
36,22.15,22.16,22.27,22.30
37,22.36,22.27,22.27,21.88
38,22.46,22.27,21.96,22.30
39,22.05,22.27,22.27,22.41
40,22.46,22.37,22.38,22.30
41,22.46,22.37,22.38,22.30
42,22.46,22.37,22.38,22.41
43,22.57,22.37,22.38,22.41
44,22.46,22.37,22.17,22.30
45,22.25,22.27,21.85,22.30
46,22.46,22.37,22.17,22.30
47,22.46,22.37,22.27,22.30
48,22.46,22.06,22.27,22.30
49,22.46,22.48,22.17,22.30
50,22.57,22.48,22.27,22.19
51,22.46,22.48,22.06,22.30
52,22.57,22.48,22.38,22.41
53,22.57,22.27,22.27,22.41
54,22.57,22.48,22.38,22.41
55,22.46,22.37,22.38,22.41
56,22.25,22.16,22.38,22.41
57,22.46,22.37,22.38,22.41
58,22.46,22.48,22.38,22.30
59,22.36,22.37,22.38,21.98
60,22.46,22.37,22.38,21.77
61,22.46,22.37,22.38,22.30
62,22.57,22.27,22.27,22.19
63,22.57,22.27,22.27,21.88
64,22.15,22.27,22.27,22.19
65,22.46,22.16,22.27,22.30
66,22.46,22.37,22.27,22.30
67,22.46,21.85,22.27,21.98
68,22.46,22.16,22.27,22.30
69,22.46,22.37,22.27,22.30
70,22.46,22.27,22.17,22.30
71,22.46,22.27,22.27,22.30
72,22.46,22.37,21.96,22.30
73,22.36,22.37,22.06,22.30
74,22.05,22.06,22.27,22.30
75,22.36,22.27,22.27,22.30
76,22.25,22.27,22.27,21.88
77,22.25,21.95,22.27,21.98
78,22.25,22.16,22.27,21.98
79,22.05,22.16,21.96,22.30
80,21.94,22.16,22.27,22.30
81,22.25,22.16,22.27,22.30
82,22.36,22.16,22.27,22.30
83,22.25,22.27,22.27,22.09
84,22.36,22.27,22.27,22.19
85,22.46,22.27,22.06,22.30
86,22.05,22.27,22.17,22.30
87,22.25,22.27,21.96,22.30
88,22.46,22.37,22.17,22.30
89,22.46,22.06,22.27,22.19
90,22.46,22.37,22.27,22.30
91,22.57,21.95,22.27,22.19
92,22.57,22.27,22.06,22.30
93,22.57,22.37,22.17,22.30
94,22.57,22.37,22.27,22.30
95,22.36,22.37,22.27,22.30
96,22.46,22.37,21.85,22.30
97,22.05,21.95,22.17,22.30
98,21.52,22.27,22.17,22.30
99,22.05,22.16,22.17,22.19
100,22.25,22.16,22.17,22.19
101,21.94,22.16,22.06,21.67
102,21.94,22.16,22.17,22.19
103,22.25,22.16,22.17,22.19
104,22.05,22.16,22.17,22.19
105,22.36,22.16,22.17,22.19
106,22.36,22.16,22.17,22.19
107,22.36,22.16,22.17,22.19
108,22.36,22.16,22.27,22.19
109,22.15,22.27,22.27,21.88
110,22.36,22.27,22.27,22.09
111,22.36,22.27,22.27,22.30
112,22.46,22.27,21.85,21.88
113,22.46,22.27,21.75,22.30
114,22.25,22.27,21.96,22.30
115,22.46,22.27,22.27,22.19
116,22.46,22.16,21.85,22.19
117,22.15,22.27,22.27,22.19
118,22.57,22.37,21.96,22.09
119,22.57,22.37,22.27,22.19
120,22.57,22.37,22.27,22.09
121,22.57,22.37,21.85,22.19
122,22.46,21.85,22.27,22.19
123,22.25,22.37,22.27,22.19
124,22.57,22.37,21.96,22.19
125,22.15,22.48,22.17,22.09
126,22.46,22.37,22.27,21.77
127,22.57,22.48,21.96,22.19
128,22.57,22.48,22.17,22.19
